Order ID,Order Date,Delivery date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,
CA-2016-123540,04-02-2016,04-06-2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0,378.274,,,,
CA-2015-162047,11-03-2015,11-05-2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,,,,
CA-2014-132612,06-09-2014,06-11-2014,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,,,,
CA-2017-162691,08-01-2017,08-07-2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967,,,,
CA-2016-147417,2016-25-07,2016-27-07,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968,,,,
CA-2015-146675,2015-16-04,2015-20-04,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.2,485.9892,,,,
CA-2016-168032,2016-30-01,02-03-2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968,,,,
CA-2017-145884,2017-21-10,2017-21-10,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792,,,,
US-2016-143448,12-10-2016,12-10-2016,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225,,,,
CA-2014-108609,2014-31-10,11-02-2014,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,,,,
CA-2015-147788,2015-31-05,06-04-2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0,140.686,,,,
CA-2014-124247,2014-16-12,2014-21-12,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,,,,
CA-2016-146913,2016-31-10,11-05-2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,,,,
CA-2016-155845,08-12-2016,2016-15-08,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,7,0.2,52.4979,,,,
CA-2014-124856,2014-29-09,10-03-2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0,362.8404,,,,
CA-2015-141565,2015-20-09,2015-24-09,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,,,,
CA-2014-111192,2014-30-07,08-05-2014,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,259.8896,,,,
CA-2016-105256,2016-20-05,2016-20-05,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,,,,
CA-2016-169103,03-08-2016,2016-13-03,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,,,,
CA-2016-110492,02-12-2016,2016-14-02,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0,175.5156,,,,
CA-2015-113404,2015-16-07,2015-16-07,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.704,6,0.2,-219.1644,,,,
CA-2017-107167,06-10-2017,2017-14-06,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.22,,,,
CA-2017-105851,2017-13-03,2017-20-03,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116,,,,
CA-2014-157147,2014-13-01,2014-18-01,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.653,,,,
CA-2014-154893,2014-21-12,2014-27-12,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,,,,
CA-2014-128146,2014-21-06,2014-25-06,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,0,357.1911,,,,
CA-2017-102750,09-04-2017,09-08-2017,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036,West,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764,,,,
US-2016-138408,2016-18-11,2016-21-11,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0,527.984,,,,
CA-2016-111213,04-01-2016,04-05-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,292.776,,,,
US-2014-115196,09-09-2014,2014-13-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956,,,,
CA-2017-100650,2017-29-06,07-03-2017,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.9872,,,,
US-2016-150140,04-06-2016,04-10-2016,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,5408,East,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0,336.635,,,,
CA-2016-128223,2016-14-06,2016-14-06,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,,,,
CA-2016-134887,2016-25-03,2016-25-03,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.6155,,,,
CA-2017-162015,07-11-2017,2017-18-07,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.6155,,,,
CA-2016-159891,2016-31-01,02-06-2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0,635.495,,,,
CA-2015-156482,02-06-2015,2015-13-02,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9,0,266.4522,,,,
CA-2014-106726,12-06-2014,12-08-2014,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0,327.9458,,,,
CA-2015-119879,2015-21-11,2015-25-11,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.2032,,,,
CA-2015-111829,2015-19-03,2015-20-03,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.3392,,,,
CA-2017-128265,2017-17-11,2017-22-11,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.3392,,,,
CA-2017-122693,2017-19-02,2017-21-02,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994,,,,
CA-2016-163573,2016-24-11,2016-27-11,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375,,,,
CA-2015-153423,2015-22-06,2015-27-06,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,,,,
US-2014-118997,04-08-2014,04-12-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0,316.1392,,,,
CA-2014-141796,2014-21-06,2014-21-06,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,Polycom SoundStation2 EX Conference phone,1214.85,3,0,352.3065,,,,
CA-2017-105214,2017-16-06,2017-19-06,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,,,,
CA-2014-152100,05-11-2014,2014-16-05,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.312,,,,
CA-2015-140410,11-03-2015,11-07-2015,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.1242,,,,
US-2017-158526,2017-29-12,01-01-2018,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384,,,,
CA-2017-151799,2017-14-12,2017-18-12,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.9922,,,,
CA-2016-110499,04-07-2016,04-09-2016,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,0.2,374.9925,,,,
CA-2015-111780,2015-25-12,2015-30-12,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,,,,
CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946,,,,
CA-2014-111871,2014-18-03,2014-21-03,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49,,,,
CA-2017-121839,2017-24-09,2017-28-09,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.4337,,,,
CA-2015-153549,2015-29-03,2015-31-03,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785,,,,
CA-2017-158561,11-11-2017,2017-16-11,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.2885,,,,
CA-2016-158099,09-03-2016,09-05-2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98,,,,
US-2014-125521,2014-14-03,2014-19-03,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98,,,,
CA-2016-109344,02-08-2016,02-11-2016,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,,,,
CA-2014-130428,2014-31-03,2014-31-03,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,0.2,98.4802,,,,
CA-2015-121720,06-11-2015,06-12-2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637,,,,
CA-2016-136406,2016-15-04,2016-17-04,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0,,,,
CA-2016-136812,2016-18-11,2016-23-11,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,,,,
CA-2014-119151,2014-25-11,2014-29-11,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,,,,
CA-2015-165162,2015-14-05,2015-21-05,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,,,,
CA-2017-108574,10-07-2017,10-11-2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91,9,0,200.8638,,,,
CA-2016-132304,2016-14-06,2016-18-06,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0,334.551,,,,
CA-2014-139192,2014-27-05,06-01-2014,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692,,,,
CA-2014-106376,12-05-2014,12-10-2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,,,,
CA-2015-154956,07-04-2015,07-09-2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0,285.9896,,,,
CA-2015-166219,2015-28-08,09-01-2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497,,,,
CA-2017-150420,06-03-2017,06-08-2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0,362.835,,,,
CA-2016-117590,12-08-2016,12-10-2016,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,Technology,Phones,GE 30524EE4,1097.544,7,0.2,123.4737,,,,
CA-2016-113607,2016-14-10,2016-18-10,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,Technology,Phones,Motorola L703CM,1091.93,7,0,272.9825,,,,
CA-2014-166471,08-09-2014,2014-13-08,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,,,,
CA-2014-126361,08-04-2014,08-09-2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,,,,
CA-2016-144218,2016-31-10,11-04-2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092,,,,
CA-2017-164112,2017-30-06,07-04-2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092,,,,
US-2015-116981,2015-26-03,2015-28-03,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092,,,,
CA-2017-152975,2017-14-09,2017-16-09,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0,323.955,,,,
US-2017-165456,2017-30-11,12-03-2017,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188,,,,
CA-2014-154599,04-12-2014,2014-17-04,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702,,,,
CA-2017-162789,2017-22-09,2017-24-09,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36,,,,
CA-2016-102092,12-09-2016,12-11-2016,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0,158.529,,,,
